isTest,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,sid,class
0,-1.09986,-1.027804,-1.581973,1.559349,0.53656,-0.818161,-0.818499,-0.639876,-0.471153,1.000693,-0.290169,-0.345138,-1.11224,-0.977037,-0.962764,1.461865,0.231342,-0.684521,-1.155665,-0.866753,-1.481095,1.474891,0.438249,-0.610992,14,6.0
0,-0.475371,-1.791247,-1.030977,1.960867,0.122386,0.893114,-0.675639,-0.753217,-0.565762,0.945804,0.005754,0.647112,-0.573985,-1.392166,-0.885365,1.520326,0.084247,0.848028,-0.568646,-1.667174,-1.075239,1.868473,-0.036581,0.832024,15,3.0
0,-0.462606,-1.800478,-0.686236,1.702177,-0.973737,-0.893404,-0.516489,-0.737788,-0.087064,0.956879,-0.405078,-0.310613,-0.539802,-1.343329,-0.403677,1.407824,-0.74121,-0.616528,-0.598086,-1.636138,-0.45221,1.568569,-1.037127,-0.819391,16,2.0
0,-0.503196,-1.894727,-0.789443,1.642542,-1.095372,-0.711981,-0.567452,-0.791814,-0.120385,1.012854,-0.372071,-0.242035,-0.560064,-1.516839,-0.519063,1.446959,-0.844593,-0.542659,-0.600241,-1.789891,-0.607792,1.48522,-1.175224,-0.624936,17,3.0
0,-0.515398,-1.813779,-0.659319,2.058647,0.742552,0.013623,-0.671984,-0.755637,-0.187453,1.130013,0.191022,0.084097,-0.644126,-1.419332,-0.516778,1.729471,0.525499,0.069264,-0.461544,-1.517138,-0.705237,1.836267,0.820041,0.069966,18,2.0
0,-0.530973,-1.579509,-0.869339,2.063754,0.170048,0.42077,-0.638984,-0.626725,-0.283174,1.038302,-0.023285,0.273243,-0.614194,-1.247894,-0.69806,1.635413,0.058259,0.367011,-0.670871,-1.493566,-0.780035,1.919817,0.265934,0.408749,19,2.0
0,0.581726,-0.086056,-0.851051,0.537284,1.004567,-0.336734,-0.395499,-0.543805,-0.419633,0.608688,0.055864,-0.734714,0.18393,-0.324971,-0.767933,0.529044,0.727553,-0.524204,0.391508,-0.043457,-0.725301,0.400024,0.857637,-0.273846,20,6.0
0,1.208655,0.143484,-0.48383,-0.476479,-0.328818,-0.600538,-0.090849,-0.738537,-0.929017,1.123078,-1.106392,0.103311,0.892273,-0.076833,-0.583208,-0.052088,-0.606013,-1.050702,1.187649,0.128833,-0.561392,0.097023,-0.257548,-0.79024,21,4.0
0,-0.359187,-1.746828,-0.893832,1.686654,0.179946,1.002014,-0.592489,-0.66772,-0.529161,0.762054,0.029346,0.649939,-0.47834,-1.331616,-0.772249,1.353706,0.184887,0.924637,-0.504414,-1.58269,-0.82711,1.627705,0.049187,0.938391,22,3.0
0,-2.180332,0.348174,-0.558063,1.95315,0.412525,-0.39557,-1.244536,-0.00501,-0.180126,1.157597,-0.110697,0.037014,-1.808438,0.186938,-0.42512,1.693997,0.243895,-0.199399,-1.948282,0.356506,-0.597057,1.861153,0.220153,-0.322556,23,5.0
0,0.715285,-0.178814,-0.966296,-0.826566,0.029018,-0.705151,-0.671308,0.000824,-0.692249,0.596517,-0.154725,-1.22384,0.540154,-0.104903,-1.003044,-0.135578,0.014799,-0.592646,0.643057,0.092739,-1.006198,-0.382447,-0.119661,-0.352179,24,4.0
0,-0.633307,0.624985,-1.170822,0.342128,0.605833,-0.623153,-1.06858,-0.249624,-0.324548,1.050856,-0.40669,-0.189166,-0.821853,0.26527,-0.822307,0.650812,0.298246,-0.421056,-0.725226,0.490504,-1.195113,0.51684,0.434969,-0.728199,1,4.0
0,-0.483577,-1.525762,-0.801972,2.049396,0.058515,-0.25057,-0.64939,-0.688408,-0.211034,1.105184,0.122087,0.082182,-0.586547,-1.210626,-0.621473,1.759778,0.136901,-0.120111,-0.60949,-1.44915,-0.762211,2.013007,-0.041811,-0.246524,2,3.0
0,-0.529683,-1.738568,-0.677509,2.057481,0.094396,-0.317321,-0.634079,-0.768328,-0.18976,1.110603,0.109431,-0.023352,-0.608657,-1.366367,-0.529865,1.679549,0.159595,-0.18649,-0.658671,-1.502024,-0.511367,1.959442,0.003074,-0.322806,3,3.0
0,0.656681,0.227906,-0.498477,-0.786699,-0.402044,-0.490996,-0.64329,-0.56277,-0.570694,0.673123,-0.832278,-0.422251,0.019255,-0.089029,-0.599681,-0.302792,-0.339177,-0.686445,0.294661,0.182894,-0.632294,-0.614736,-0.483635,-0.844651,4,4.0
0,-0.640439,-1.974267,-0.838726,2.256647,0.187358,-0.835594,-0.659456,-0.757069,-0.226219,1.233418,0.036041,-0.199862,-0.641529,-1.582336,-0.672861,1.918502,0.12432,-0.56074,-0.495991,-1.718918,-0.796428,2.138574,-0.050842,-0.743149,5,3.0
0,-1.984402,-0.096107,-0.741171,1.802088,-0.075933,-0.05485,-1.0964,-0.093944,-0.138255,1.027742,-0.145804,0.075681,-1.693025,-0.090279,-0.468615,1.540622,-0.077838,0.000567,-1.949276,-0.165867,-0.414122,1.695392,0.006644,-0.170359,6,5.0
0,-0.394437,-1.658302,-0.895996,1.50577,1.085702,0.375384,-0.556085,-0.701578,-0.419249,0.943054,0.090461,0.312136,-0.494272,-1.278063,-0.691951,1.277006,0.71504,0.325712,-0.320631,-1.461285,-0.786013,1.36604,1.026156,0.191382,7,1.0
0,0.417217,0.188087,-0.877472,-0.000629,1.47728,-0.292028,-0.506873,-0.508364,-0.360944,0.255421,0.545853,-0.732433,-0.017268,-0.12976,-0.705981,0.090235,1.19992,-0.572667,0.148802,0.11498,-0.957863,0.058267,1.293566,-0.613404,8,6.0
0,-0.55784,-1.879498,-0.789033,2.149067,0.395743,-0.801984,-0.603928,-0.7592,-0.203255,1.148216,0.132632,-0.230312,-0.605733,-1.528498,-0.62287,1.789342,0.307696,-0.551833,-0.422255,-1.647257,-0.821744,2.05552,0.167956,-0.771337,9,3.0
0,-0.490951,-1.693336,-0.468756,2.092395,0.268774,-0.440618,-0.554558,-0.745872,-0.070183,1.148127,0.01961,-0.206801,-0.585125,-1.28996,-0.331945,1.706152,0.113136,-0.340114,-0.411224,-1.406298,-0.507715,1.948374,0.304801,-0.452067,10,2.0
0,0.219803,0.040756,-1.331632,0.455414,1.11867,-0.274111,-0.234124,-0.101988,-0.653518,0.58793,0.193368,-0.778919,0.199844,0.019714,-1.132866,0.528491,0.836763,-0.545767,0.234936,-0.029211,-1.264262,0.581788,0.988925,-0.447748,11,6.0
0,-0.462454,-1.575976,-0.961863,0.702744,-1.64275,-0.639894,-0.775508,-0.457026,-0.105072,0.590116,-0.740253,0.002996,-0.609762,-1.045456,-0.611715,0.681604,-1.239849,-0.355982,-0.627726,-1.521571,-0.863011,0.469412,-1.465592,-0.546285,12,1.0
0,0.865116,-0.492547,-0.543474,-0.532873,-0.279864,-0.652758,-0.426352,-0.397556,-0.643016,0.80175,-0.705442,-0.497405,0.389628,-0.336104,-0.48062,0.03537,-0.18438,-0.523765,0.68798,-0.39552,-0.62972,-0.226048,-0.428727,-0.437401,13,4.0
0,-0.717936,-0.532133,-1.800015,1.302565,1.008508,-0.576479,-0.70235,-0.504108,-0.373756,1.006744,-0.068823,-0.441555,-0.729674,-0.554677,-1.274178,1.258612,0.548844,-0.55798,-0.844589,-0.510056,-1.664952,1.247686,0.845432,-0.428916,14,6.0
0,-0.473622,-1.741756,-1.010677,1.866245,0.285426,0.871723,-0.663129,-0.738839,-0.563627,0.963998,0.099635,0.655075,-0.56583,-1.354435,-0.869938,1.496131,0.25753,0.828739,-0.556641,-1.625397,-1.056098,1.763265,0.152622,0.803476,15,3.0
0,-0.455284,-1.741551,-0.701353,1.924997,-0.522905,-0.835412,-0.502268,-0.769082,-0.121509,1.053445,-0.21579,-0.308777,-0.514511,-1.317789,-0.4217,1.568188,-0.406064,-0.589728,-0.574548,-1.591346,-0.468593,1.812365,-0.603409,-0.782607,16,2.0
0,-0.442267,-1.807657,-0.78276,1.865824,-0.515038,-0.708296,-0.538483,-0.795137,-0.144403,1.079272,-0.107513,-0.230887,-0.511473,-1.477931,-0.506148,1.594651,-0.358236,-0.527775,-0.547491,-1.681119,-0.55915,1.718264,-0.642849,-0.648262,17,3.0
0,-0.513015,-1.812165,-0.66447,2.088396,0.722988,0.007503,-0.671687,-0.756096,-0.186134,1.128088,0.187784,0.08275,-0.643591,-1.421423,-0.51653,1.728676,0.5151,0.063912,-0.463092,-1.508954,-0.699309,1.865358,0.761952,0.056343,18,2.0
0,-0.541841,-1.580918,-0.863632,2.055515,0.153731,0.419072,-0.638154,-0.626171,-0.282802,1.022667,-0.030016,0.267775,-0.617636,-1.247229,-0.697034,1.633306,0.050708,0.36321,-0.683076,-1.49209,-0.784448,1.929496,0.257984,0.399322,19,2.0
0,0.578687,-0.069681,-0.848914,0.455061,1.023085,-0.299131,-0.400845,-0.545054,-0.422451,0.608508,0.058552,-0.735343,0.180534,-0.317681,-0.764949,0.528853,0.693086,-0.536755,0.381116,-0.04952,-0.7255,0.4034,0.898831,-0.418824,20,6.0
0,1.230711,0.11034,-0.498881,-0.498502,-0.351975,-0.639272,-0.104892,-0.749756,-0.942189,1.155502,-1.101329,0.106567,0.905492,-0.104672,-0.597649,-0.06332,-0.624925,-1.086155,1.210757,0.095924,-0.576147,0.08599,-0.258662,-0.852797,21,4.0
0,-0.357265,-1.742186,-0.884332,1.675629,0.233243,0.965479,-0.5885,-0.666508,-0.525174,0.76454,0.044814,0.644896,-0.476751,-1.32608,-0.765278,1.334218,0.208365,0.899146,-0.471353,-1.591686,-0.888859,1.618564,0.093768,0.924608,22,3.0
0,-2.256789,0.332203,-0.444345,2.076566,0.425656,-0.121858,-1.253789,0.041601,-0.140751,1.181377,-0.070013,0.108291,-1.871429,0.211775,-0.356405,1.792804,0.281001,-0.00188,-2.014711,0.380719,-0.48331,1.958072,0.236883,-0.062191,23,5.0
0,0.715977,-0.162282,-0.96643,-0.837695,-0.008408,-0.682068,-0.67844,-0.01029,-0.685926,0.603337,-0.163976,-1.221282,0.533635,-0.119324,-0.984587,-0.151272,-0.014574,-0.58034,0.63612,0.082064,-1.006819,-0.638274,0.052881,-0.854193,24,4.0
0,-1.113923,0.616613,-1.417568,0.946373,0.625232,-0.816062,-1.112119,-0.121347,-0.321709,1.081079,-0.370599,-0.019905,-1.141061,0.28483,-0.871992,1.024666,0.320454,-0.445954,-1.146342,0.414412,-1.303931,0.978982,0.455711,-0.764236,1,4.0
0,-0.48466,-1.525945,-0.803348,2.053354,0.064866,-0.258964,-0.648826,-0.690015,-0.211935,1.106584,0.127353,0.078757,-0.585109,-1.210625,-0.620885,1.75406,0.142487,-0.126384,-0.611047,-1.442816,-0.764546,1.97191,-0.029298,-0.24578,2,3.0
0,-0.556378,-1.69265,-0.698691,2.08486,-0.114451,-0.349011,-0.636057,-0.771417,-0.187579,1.119735,0.013036,-0.048109,-0.624305,-1.324547,-0.514664,1.692327,-0.015065,-0.231324,-0.663728,-1.501665,-0.515466,1.847843,-0.128356,-0.288596,3,3.0
0,0.331356,0.321975,-0.99211,0.17611,0.344178,-0.943521,-0.85565,-0.534384,-0.42633,0.860327,-0.73559,-0.311035,-0.314706,-0.083032,-0.73925,0.141826,-0.09926,-0.731811,0.028893,0.318997,-0.895656,0.032741,0.045342,-0.948521,4,4.0
0,-0.635807,-1.975162,-0.838247,2.25906,0.190641,-0.831825,-0.659915,-0.75725,-0.224961,1.233679,0.03527,-0.20187,-0.641784,-1.582025,-0.671824,1.92282,0.122724,-0.562131,-0.49939,-1.721763,-0.799739,2.136435,-0.054871,-0.758388,5,3.0
0,-1.726987,-0.117888,-0.917879,1.670731,-0.048237,-0.317916,-1.112378,-0.24361,-0.195346,0.944126,-0.302906,0.086771,-1.48189,-0.166014,-0.619714,1.421668,-0.142191,-0.118935,-1.60736,-0.233463,-0.808872,1.509172,-0.032399,-0.27185,6,5.0
0,-0.405031,-1.704861,-0.903497,1.849173,0.678165,0.419035,-0.562256,-0.712256,-0.420254,0.950486,-0.140934,0.298533,-0.497858,-1.306301,-0.700437,1.489491,0.344739,0.315739,-0.320955,-1.501806,-0.796552,1.684183,0.589945,0.192211,7,1.0
0,0.341416,0.140809,-0.869225,-0.027996,1.266534,-0.413238,-0.530888,-0.570754,-0.319015,0.275685,0.271078,-0.802393,-0.032762,-0.17269,-0.643717,0.150755,0.92312,-0.671093,0.388882,-0.069773,-0.521778,0.197756,1.209053,-0.61398,8,6.0
0,-0.560951,-1.890071,-0.782014,2.155581,0.389978,-0.802787,-0.606108,-0.763529,-0.204166,1.152708,0.12929,-0.232025,-0.611035,-1.515108,-0.614645,1.795486,0.302992,-0.558648,-0.43244,-1.67593,-0.807756,2.063454,0.156445,-0.778278,9,3.0
0,-0.47384,-1.722212,-0.471469,2.098766,0.494979,-0.409082,-0.546856,-0.754179,-0.07321,1.167855,0.141366,-0.193279,-0.567482,-1.327205,-0.346987,1.696931,0.331939,-0.314818,-0.397983,-1.432914,-0.519706,1.978207,0.591252,-0.401983,10,2.0
0,0.516641,0.883233,-0.575686,0.422969,1.155349,-0.199225,-0.017655,0.001247,-0.648292,0.432192,0.1973,-0.837282,0.501681,0.560833,-0.735941,0.464207,0.851467,-0.532602,0.418823,0.715296,-0.715547,0.56966,1.059026,-0.347119,11,6.0
0,-0.460774,-1.578268,-0.970845,0.825094,-1.656069,-0.64963,-0.754366,-0.47094,-0.122346,0.609791,-0.720874,0.023737,-0.593571,-1.058289,-0.634863,0.769787,-1.251064,-0.360498,-0.428026,-1.421743,-0.823003,0.744066,-1.450749,-0.601497,12,1.0
0,0.768146,-0.331165,-0.607316,-0.401578,-0.133687,-0.65309,-0.301806,-0.195082,-0.554717,0.753131,-0.509213,-0.577737,0.403219,-0.198759,-0.528302,0.098129,-0.081527,-0.54932,0.695379,-0.29584,-0.702838,-0.162301,-0.285319,-0.495969,13,4.0
0,-0.364175,-0.254754,-1.80815,1.089018,1.212241,-0.38863,-0.601008,-0.401062,-0.523937,0.983906,0.027848,-0.481052,-0.472113,-0.376915,-1.251436,1.102631,0.660106,-0.508848,-0.54709,-0.285699,-1.678984,1.065926,0.942576,-0.385522,14,6.0
0,-0.467509,-1.736454,-0.994125,1.75401,0.523539,0.810047,-0.656085,-0.736597,-0.564963,0.893687,0.196095,0.616259,-0.56215,-1.341245,-0.86177,1.404879,0.394721,0.77675,-0.54945,-1.62785,-1.050827,1.701065,0.340412,0.794193,15,3.0
0,-0.465257,-1.712485,-0.690489,1.977668,-0.20308,-0.784687,-0.497806,-0.753794,-0.121874,1.102118,-0.103572,-0.307614,-0.5102,-1.291237,-0.413975,1.663017,-0.15631,-0.566066,-0.567723,-1.579448,-0.492014,1.87841,-0.311336,-0.675543,16,2.0
0,-0.426834,-1.802,-0.78635,1.933636,-0.157428,-0.69541,-0.52868,-0.793956,-0.159901,1.109116,0.039434,-0.240813,-0.498819,-1.4805,-0.502104,1.648874,-0.051865,-0.516587,-0.530764,-1.729138,-0.566816,1.83258,-0.310349,-0.618832,17,3.0
0,-0.517561,-1.817567,-0.661584,2.128356,0.582563,-0.030642,-0.672434,-0.754446,-0.182221,1.141761,0.160765,0.078624,-0.643454,-1.424504,-0.515363,1.735919,0.422015,0.04252,-0.459114,-1.55307,-0.716429,1.91916,0.674603,0.024599,18,2.0
0,-0.55027,-1.582077,-0.865399,2.054578,0.147258,0.428388,-0.640469,-0.624172,-0.280841,1.012213,-0.036424,0.26319,-0.623786,-1.244493,-0.696306,1.618665,0.038288,0.355209,-0.692223,-1.485876,-0.783934,1.917425,0.243762,0.389022,19,2.0
0,0.609679,-0.042133,-0.845033,0.485521,1.026399,-0.328061,-0.366823,-0.545848,-0.452469,0.607517,0.061689,-0.736055,0.214474,-0.285913,-0.770617,0.526117,0.698057,-0.539902,0.508324,-0.229979,-0.6905,0.39136,0.916781,-0.427706,20,6.0
0,0.603842,0.283061,0.015411,-0.445164,-0.475041,-0.897233,-0.183238,-0.813279,-1.033536,1.276629,-1.16032,0.130453,0.616502,0.053204,-0.475017,0.181111,-0.466553,-1.03188,0.79527,-0.083299,-0.313104,0.23937,-0.072988,-0.627176,21,4.0
0,-0.357155,-1.734568,-0.884578,1.688665,0.19884,0.952122,-0.585005,-0.664444,-0.521966,0.76617,0.050508,0.638637,-0.475253,-1.320922,-0.759902,1.342034,0.208724,0.891765,-0.491961,-1.561975,-0.854249,1.603556,0.096912,0.892689,22,3.0
0,-2.294413,0.285091,-0.327836,2.166392,0.295509,0.310203,-1.266097,0.083985,-0.099655,1.159988,-0.044624,0.188754,-1.911769,0.190246,-0.236674,1.79016,0.163666,0.314547,-2.056023,0.363782,-0.361042,2.022213,0.116499,0.30135,23,5.0
0,0.703207,-0.162869,-0.990796,-0.838674,0.00624,-0.676764,-0.684123,-0.017867,-0.679411,0.600941,-0.175453,-1.21644,0.524051,-0.125206,-0.976255,-0.15532,-0.025806,-0.571584,0.638037,0.08218,-0.997166,-0.304951,-0.143692,-0.334281,24,4.0
0,-1.545462,0.45641,-1.532446,1.560078,0.55659,-0.722861,-1.195029,-0.031981,-0.350244,1.113876,-0.229417,0.072173,-1.396733,0.304994,-1.028482,1.378932,0.300218,-0.418868,-1.539056,0.331625,-1.483245,1.535631,0.628421,-0.553241,1,4.0
0,-0.481376,-1.52276,-0.80599,2.042906,0.075965,-0.286869,-0.648383,-0.68994,-0.211847,1.106799,0.128193,0.076533,-0.584319,-1.210898,-0.620424,1.752164,0.143172,-0.133011,-0.609571,-1.441454,-0.768336,1.938959,-0.022124,-0.216289,2,3.0
0,-0.566462,-1.684052,-0.698708,2.024065,-0.35942,-0.422662,-0.636077,-0.774335,-0.186988,1.120246,-0.093851,-0.07975,-0.631648,-1.30887,-0.513908,1.676694,-0.229271,-0.285168,-0.663091,-1.509307,-0.519888,1.818676,-0.347735,-0.312963,3,3.0
0,-0.270661,0.356468,-1.378456,0.082433,0.408306,-0.803225,-1.001952,-0.322886,-0.445157,0.92322,-0.44241,-0.168756,-0.513435,0.160365,-0.959197,0.512989,0.199626,-0.514804,-0.426317,0.331241,-1.268795,0.200398,0.279636,-0.807356,4,4.0
0,-0.638597,-1.974358,-0.840128,2.254605,0.183239,-0.834025,-0.660005,-0.756994,-0.224532,1.232715,0.034174,-0.202227,-0.642195,-1.581511,-0.67133,1.869264,0.106731,-0.528164,-0.497279,-1.716522,-0.800501,2.134715,-0.051852,-0.74303,5,3.0
0,-1.058693,-0.073761,-0.960036,1.251823,0.059403,-0.829871,-0.873404,-0.429136,-0.161694,0.858914,-0.452609,0.060953,-1.177603,-0.232971,-0.633768,1.085186,-0.142148,-0.384054,-1.052985,-0.210287,-0.945935,1.175994,0.111025,-0.601182,6,5.0
0,-0.408212,-1.800954,-0.9323,2.073262,0.205039,0.425359,-0.576308,-0.742345,-0.419114,0.976265,-0.322108,0.323802,-0.506687,-1.377846,-0.719946,1.596321,-0.031831,0.319835,-0.325149,-1.606734,-0.826136,1.739681,0.188655,0.173903,7,1.0
0,0.321295,0.132963,-0.843467,0.008354,1.197947,-0.242983,-0.464587,-0.549061,-0.340505,0.251211,0.263311,-0.80483,0.032554,-0.150505,-0.664157,0.110114,1.063646,-0.613734,0.436194,-0.083689,-0.539643,0.189004,1.173296,-0.634881,8,6.0
0,-0.559294,-1.885059,-0.785235,2.159598,0.378883,-0.8002,-0.60636,-0.764089,-0.204531,1.153724,0.125512,-0.233805,-0.609752,-1.536498,-0.623785,1.795767,0.296695,-0.56588,-0.431043,-1.674466,-0.817777,2.061158,0.144695,-0.787804,9,3.0
0,-0.469665,-1.740035,-0.471374,2.065581,0.679942,-0.384887,-0.536011,-0.765118,-0.07851,1.170253,0.221997,-0.190853,-0.556512,-1.338379,-0.351803,1.683269,0.45071,-0.290539,-0.387034,-1.436236,-0.518461,1.876955,0.700513,-0.37563,10,2.0
0,0.504687,1.041469,-0.343225,0.404141,1.120673,-0.219934,0.024742,-0.075692,-0.684821,0.435298,0.205812,-0.824168,0.471471,0.702063,-0.66287,0.425574,0.800524,-0.510006,0.39001,1.001364,-0.423676,0.539805,0.995591,-0.364367,11,6.0
0,-0.42662,-1.545165,-0.953359,0.970433,-1.53362,-0.655232,-0.733394,-0.469004,-0.120967,0.639158,-0.673153,0.068729,-0.568022,-1.042786,-0.625409,0.858753,-1.15048,-0.304926,-0.570762,-1.509766,-0.901268,0.896754,-1.415916,-0.534835,12,1.0
0,0.7748,-0.252457,-0.659342,-0.373602,0.021302,-0.52647,-0.225122,-0.094713,-0.625511,0.804459,-0.368065,-0.696331,0.643312,-0.163505,-0.649838,-0.086213,-0.142607,-0.737207,0.659164,-0.360491,-0.490108,-0.234376,-0.223942,-0.540499,13,4.0
0,0.243596,0.052437,-1.497285,0.735475,1.344553,-0.122876,-0.570751,-0.472844,-0.323879,0.865273,0.259431,-0.488357,-0.123798,-0.216274,-1.053181,0.819862,1.081922,-0.286756,0.061724,-0.060842,-1.540323,0.748492,1.152689,-0.136812,14,6.0
0,-0.450263,-1.725991,-0.985873,1.704757,0.599061,0.764093,-0.645192,-0.73636,-0.563862,0.866604,0.237898,0.593459,-0.554745,-1.332319,-0.852311,1.366393,0.452937,0.738574,-0.579609,-1.576972,-0.937525,1.637872,0.421138,0.748741,15,3.0
0,-0.478154,-1.697147,-0.678113,2.01141,0.05532,-0.719518,-0.497826,-0.758396,-0.125033,1.051408,-0.001942,-0.263822,-0.514293,-1.288651,-0.408845,1.652837,0.028686,-0.527044,-0.575135,-1.554235,-0.458095,1.924996,-0.055842,-0.679033,16,2.0
0,-0.420612,-1.822051,-0.792703,1.980871,0.199587,-0.631552,-0.520044,-0.805281,-0.168829,1.056671,0.205689,-0.184955,-0.491768,-1.500351,-0.498086,1.676672,0.207336,-0.466401,-0.515015,-1.729035,-0.582288,1.904111,-0.007479,-0.584956,17,3.0
0,-0.503446,-1.825916,-0.674981,2.165613,0.388721,-0.07221,-0.672385,-0.755804,-0.181884,1.132299,0.067899,0.071892,-0.642946,-1.429631,-0.516899,1.733968,0.250595,0.0077,-0.461707,-1.534055,-0.71081,1.946785,0.508479,-0.032442,18,2.0
0,-0.548752,-1.582614,-0.865388,2.065232,0.104943,0.393656,-0.643582,-0.621968,-0.277225,1.007251,-0.044365,0.259677,-0.628446,-1.241132,-0.694446,1.629782,0.02376,0.349051,-0.691347,-1.491194,-0.776953,1.940806,0.218691,0.377282,19,2.0
0,0.605038,-0.036212,-0.850195,0.448232,1.028365,-0.288466,-0.366325,-0.537385,-0.450117,0.607346,0.062474,-0.736863,0.216938,-0.28982,-0.779238,0.528484,0.864863,-0.478043,0.567971,-0.131467,-0.870415,0.496736,0.856134,-0.565519,20,6.0
0,0.809199,0.134353,-0.335707,-0.775241,0.185498,0.1264,-0.312392,-0.616768,-0.897163,1.135497,-0.936796,0.115453,0.583068,0.012206,-0.827209,-0.173992,-0.209028,-0.200594,0.615828,-0.077914,-0.534796,-0.145498,0.230718,0.107036,21,4.0
0,-0.360115,-1.733896,-0.87911,1.697416,0.187195,0.908881,-0.583585,-0.661371,-0.518231,0.769055,0.050195,0.631692,-0.474001,-1.322353,-0.757577,1.328954,0.192669,0.861337,-0.526937,-1.518757,-0.783088,1.58955,0.099733,0.862075,22,3.0
0,-2.213788,0.22437,-0.276969,2.048994,0.107863,0.513945,-1.208363,0.049615,-0.090851,1.12443,-0.075025,0.218208,-1.844074,0.129022,-0.188835,1.652374,0.026198,0.401988,-1.980202,0.298596,-0.3054,1.937141,-0.035485,0.454174,23,5.0
0,0.800761,-0.100404,-1.035451,-0.85664,0.034273,-0.733491,-0.691712,-0.059039,-0.696867,0.718019,-0.258148,-1.21536,0.568156,-0.161948,-1.00561,-0.132201,-0.052168,-0.582862,0.655126,-0.061648,-1.18312,-0.516245,-0.18385,-0.598753,24,4.0
0,-1.867234,0.395317,-1.325571,1.935687,0.439711,-0.532157,-1.222549,0.004876,-0.357314,1.154039,-0.146737,0.151771,-1.593468,0.257309,-0.974426,1.643733,0.250264,-0.23869,-1.781259,0.236662,-1.145386,1.670329,0.431273,-0.459965,1,4.0
0,-0.495632,-1.518539,-0.806073,2.049896,0.045679,-0.275836,-0.648996,-0.690031,-0.210745,1.10728,0.125942,0.073831,-0.583938,-1.210672,-0.619697,1.753088,0.132757,-0.141309,-0.616983,-1.439229,-0.757904,1.938373,-0.030499,-0.186065,2,3.0
0,-0.56809,-1.708841,-0.705824,1.968741,-0.646084,-0.463198,-0.638883,-0.776246,-0.185832,1.080774,-0.221137,-0.106021,-0.634048,-1.318553,-0.516431,1.611101,-0.447774,-0.332571,-0.663476,-1.527364,-0.525516,1.759471,-0.607662,-0.353362,3,3.0
0,-0.891671,0.054511,-1.483197,0.759392,0.254153,-0.940694,-1.01072,-0.349795,-0.274009,1.009122,-0.557201,0.081089,-0.73412,0.003607,-1.072577,0.907393,-0.02747,-0.470219,-0.888849,-0.002871,-1.275449,0.823055,0.130868,-0.925708,4,4.0
0,-0.62896,-1.959578,-0.837974,2.241751,0.132683,-0.831005,-0.649223,-0.753704,-0.23323,1.224329,0.022551,-0.212428,-0.631969,-1.570029,-0.675477,1.837151,0.082627,-0.522068,-0.48954,-1.701502,-0.802789,2.103186,-0.084216,-0.749886,5,3.0
0,-0.537887,-0.083993,-1.326708,0.692121,0.115411,-0.874595,-0.867231,-0.502254,-0.006078,0.825328,-0.566428,-0.068858,-0.674696,-0.244341,-0.820082,0.780056,-0.085514,-0.515731,-0.598805,-0.252935,-1.213623,0.721174,0.093765,-0.603037,6,5.0
0,-0.41728,-1.865413,-0.946423,2.03597,-0.303121,0.400666,-0.589067,-0.76531,-0.414879,0.928801,-0.464014,0.331428,-0.515036,-1.429118,-0.729876,1.518048,-0.445415,0.311071,-0.33169,-1.663058,-0.832338,1.818102,-0.242085,0.188402,7,1.0
0,0.394287,0.145989,-0.699636,0.021668,1.165818,-0.328491,-0.560432,-0.582998,-0.183004,0.234662,0.285839,-0.81765,-0.070411,-0.102463,-0.441356,0.127413,1.081282,-0.616085,0.334454,-0.183544,-0.308605,0.20926,1.160602,-0.626,8,6.0
0,-0.553245,-1.889542,-0.783253,2.153198,0.37403,-0.804568,-0.607084,-0.764457,-0.204786,1.152516,0.121075,-0.234844,-0.609384,-1.536158,-0.624114,1.794557,0.290503,-0.569542,-0.429675,-1.721861,-0.852164,2.061977,0.147326,-0.776726,9,3.0
0,-0.455027,-1.735076,-0.481875,2.02439,0.745961,-0.349305,-0.519836,-0.772791,-0.084668,1.156009,0.262964,-0.18922,-0.544135,-1.33761,-0.353542,1.650571,0.522573,-0.276069,-0.371633,-1.440214,-0.519162,1.847058,0.798691,-0.35398,10,2.0
0,0.46274,0.943532,-0.399505,0.157315,1.045564,-0.055663,0.042938,-0.085496,-0.676467,0.444484,0.189225,-0.823516,0.448951,0.611857,-0.674376,0.418474,0.959374,-0.356867,0.344286,0.778161,-0.518952,0.501466,0.988512,-0.359094,11,6.0
0,-0.399207,-1.526436,-0.94296,1.167181,-1.383801,-0.662425,-0.711348,-0.471708,-0.125897,0.683098,-0.603223,0.116844,-0.540571,-1.034192,-0.62493,0.941648,-0.988292,-0.216821,-0.541912,-1.497328,-0.888951,1.123176,-1.392178,-0.644848,12,1.0
0,0.765484,-0.210519,-0.669201,-0.330611,0.060263,-0.530933,-0.191913,-0.057772,-0.621037,0.790699,-0.309886,-0.687792,0.631294,-0.124733,-0.643279,-0.062226,-0.099395,-0.732067,0.660636,-0.313416,-0.498254,-0.199067,-0.171781,-0.54264,13,4.0
0,0.593607,0.067835,-1.440054,0.635919,1.420735,-0.118663,-0.51776,-0.553083,-0.466015,0.868713,0.450234,-0.590715,0.144708,-0.262808,-1.120472,0.794075,1.163813,-0.286634,0.282431,-0.014443,-1.427546,0.69386,1.182885,-0.146972,14,6.0
